Date,Mean Area-Weighted Radiance
2013-08-01 00:00:00,48.34833134
2013-08-02 00:00:00,46.13872811
2013-08-03 00:00:00,45.05508722
2013-08-04 00:00:00,47.1896091
2013-08-05 00:00:00,43.31839942
2013-08-06 00:00:00,46.07069075
2013-08-07 00:00:00,47.41193956
2013-08-08 00:00:00,45.6659283
2013-08-09 00:00:00,45.90063601
2013-08-10 00:00:00,44.29567378
2013-08-11 00:00:00,46.18338236
2013-08-12 00:00:00,46.66312304
2013-08-13 00:00:00,43.73403024
2013-08-14 00:00:00,43.92821618
2013-08-15 00:00:00,42.43774254
2013-08-16 00:00:00,34.50832163
2013-08-17 00:00:00,38.46482649
2013-08-18 00:00:00,40.4808927
2013-08-19 00:00:00,43.89562503
2013-08-20 00:00:00,45.06901959
2013-08-21 00:00:00,44.22855366
2013-08-22 00:00:00,45.28430356
2013-08-23 00:00:00,48.76941478
2013-08-24 00:00:00,41.34537275
2013-08-25 00:00:00,45.9028513
2013-08-26 00:00:00,43.29680184
2013-08-27 00:00:00,46.46928166
2013-08-28 00:00:00,40.62976776
2013-08-29 00:00:00,38.99597876
2013-08-30 00:00:00,44.62106261
2013-08-31 00:00:00,50.1647492
2013-09-01 00:00:00,48.41213559
2013-09-02 00:00:00,46.6154577
2013-09-03 00:00:00,44.05246382
2013-09-04 00:00:00,47.16749634
2013-09-05 00:00:00,42.75753709
2013-09-06 00:00:00,40.76846317
2013-09-07 00:00:00,38.22905197
2013-09-08 00:00:00,52.46503044
2013-09-09 00:00:00,45.29890902
2013-09-10 00:00:00,47.47088679
2013-09-11 00:00:00,44.22900489
2013-09-12 00:00:00,46.6578502
2013-09-13 00:00:00,53.47015974
2013-09-14 00:00:00,51.03816085
2013-09-15 00:00:00,47.12100824
2013-09-16 00:00:00,46.1016372
2013-09-17 00:00:00,48.25896743
2013-09-18 00:00:00,48.25896743
2013-09-19 00:00:00,47.3374161
2013-09-20 00:00:00,45.98754192
2013-09-21 00:00:00,48.17829097
2013-09-22 00:00:00,48.25896743
2013-09-23 00:00:00,48.25896743
2013-09-24 00:00:00,48.25896743
2013-09-25 00:00:00,41.51655806
2013-09-26 00:00:00,34.69094487
2013-09-27 00:00:00,46.58232533
2013-09-28 00:00:00,38.17528988
2013-09-29 00:00:00,48.25827705
2013-09-30 00:00:00,38.97277002
2013-10-01 00:00:00,48.19698579
2013-10-02 00:00:00,48.19698579
2013-10-03 00:00:00,48.19698579
2013-10-04 00:00:00,48.19698579
2013-10-05 00:00:00,48.15478537
2013-10-06 00:00:00,47.71963977
2013-10-07 00:00:00,47.9054547
2013-10-08 00:00:00,35.52494073
2013-10-09 00:00:00,43.05707982
2013-10-10 00:00:00,42.71810923
2013-10-11 00:00:00,46.34857154
2013-10-12 00:00:00,47.77786182
2013-10-13 00:00:00,47.56422694
2013-10-14 00:00:00,47.89422802
2013-10-15 00:00:00,47.89407636
2013-10-16 00:00:00,47.89425427
2013-10-17 00:00:00,44.65599718
2013-10-18 00:00:00,43.46561582
2013-10-19 00:00:00,37.4452088
2013-10-20 00:00:00,52.88677092
2013-10-21 00:00:00,47.03621512
2013-10-22 00:00:00,47.89425427
2013-10-23 00:00:00,47.87390204
2013-10-24 00:00:00,47.89425427
2013-10-25 00:00:00,47.6204691
2013-10-26 00:00:00,44.09301871
2013-10-27 00:00:00,47.89425427
2013-10-28 00:00:00,46.64725223
2013-10-29 00:00:00,45.08320799
2013-10-30 00:00:00,42.16884148
2013-10-31 00:00:00,44.85800915
2013-11-01 00:00:00,43.08190869
2013-11-02 00:00:00,23.05504056
2013-11-03 00:00:00,48.00615987
2013-11-04 00:00:00,45.88906601
2013-11-05 00:00:00,45.88906601
2013-11-06 00:00:00,45.88906601
2013-11-07 00:00:00,45.88906601
2013-11-08 00:00:00,42.89098486
2013-11-09 00:00:00,45.9896291
2013-11-10 00:00:00,53.61120273
2013-11-11 00:00:00,49.46485649
2013-11-12 00:00:00,47.57073429
2013-11-13 00:00:00,41.58493894
2013-11-14 00:00:00,48.09201189
2013-11-15 00:00:00,49.44859383
2013-11-16 00:00:00,47.57073429
2013-11-17 00:00:00,47.57073429
2013-11-18 00:00:00,43.74486611
2013-11-19 00:00:00,46.03447959
2013-11-20 00:00:00,46.30873494
2013-11-21 00:00:00,47.57073429
2013-11-22 00:00:00,47.5680636
2013-11-23 00:00:00,47.57073429
2013-11-24 00:00:00,37.65079871
2013-11-25 00:00:00,47.57073429
2013-11-26 00:00:00,43.21406674
2013-11-27 00:00:00,44.5528136
2013-11-28 00:00:00,46.64600667
2013-11-29 00:00:00,47.60208426
2013-11-30 00:00:00,47.58410565
2013-12-01 00:00:00,40.52279856
2013-12-02 00:00:00,39.06666889
2013-12-03 00:00:00,47.21219246
2013-12-04 00:00:00,45.58379234
2013-12-05 00:00:00,47.82246857
2013-12-06 00:00:00,48.00410082
2013-12-07 00:00:00,47.86776466
2013-12-08 00:00:00,47.06363426
2013-12-09 00:00:00,44.98742193
2013-12-10 00:00:00,47.88957181
2013-12-11 00:00:00,47.9536146
2013-12-12 00:00:00,46.4277962
2013-12-13 00:00:00,46.52166258
2013-12-14 00:00:00,46.70645819
2013-12-15 00:00:00,48.12471074
2013-12-16 00:00:00,48.79216876
2013-12-17 00:00:00,51.8088366
2013-12-18 00:00:00,42.08620491
2013-12-19 00:00:00,45.05113202
2013-12-20 00:00:00,46.91742197
2013-12-21 00:00:00,48.09819968
2013-12-22 00:00:00,41.93890831
2013-12-23 00:00:00,47.9536146
2013-12-24 00:00:00,47.17513864
2013-12-25 00:00:00,48.65536179
2013-12-26 00:00:00,44.05263882
2013-12-27 00:00:00,48.55457954
2013-12-28 00:00:00,51.16716199
2013-12-29 00:00:00,47.87604171
2013-12-30 00:00:00,47.87833722
